,time,MPL,MOAS_prefix_num,MOAS_AS,MOAS,new_MOAS,MOAS_num,withdraw_num,peer_increase,peer_num,new_prefix_num,MOAS_Ann_num,own_Ann_num,new_sub_prefix,Victim_AS,Diff_Ann,duplicate_ann,withdraw_unique_prefix_num,withdraw_unique_prefix,diff_3,diff_2,diff_4,label_0,label_1,label_2,label_3,len_path8,len_path7,len_path9,len_path11,len_path12,ann_shorter_1,ann_longer_1,len_path14,ann_longer_3,diff_1,ann_shorter_3,len_path6,len_path4,ann_shorter_2,ann_longer_2,diff_6,diff_5,len_path10,ann_longer_0,ann_shorter_4,ann_longer_4,len_path5,len_path13,diff_7,ann_shorter_5,ann_longer_5,diff_8,ann_shorter_7,diff_10,ann_longer_6,ann_shorter_6,diff_9,len_path15
1587775620.0,2020-04-25 00:47:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775680.0,2020-04-25 00:48:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775740.0,2020-04-25 00:49:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775800.0,2020-04-25 00:50:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,6,set(),24309,4,2,0,set(),1.0,1.0,1.0,0,0,0,0,2.0,1.0,1.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587775860.0,2020-04-25 00:51:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775920.0,2020-04-25 00:52:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587775980.0,2020-04-25 00:53:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776040.0,2020-04-25 00:54:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,0,1,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776100.0,2020-04-25 00:55:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,3,set(),24309,3,0,1,{'49.205.84.0/22'},1.0,,1.0,0,0,0,0,1.0,1.0,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1587776160.0,2020-04-25 00:56:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,2,set(),24309,2,0,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587776220.0,2020-04-25 00:57:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587776280.0,2020-04-25 00:58:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587776340.0,2020-04-25 00:59:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,33,set(),24309,5,28,0,set(),3.0,1.0,1.0,0,0,0,0,2.0,2.0,1.0,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1587776400.0,2020-04-25 01:00:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587776460.0,2020-04-25 01:01:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587776520.0,2020-04-25 01:02:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776580.0,2020-04-25 01:03:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587776640.0,2020-04-25 01:04:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,33,set(),24309,4,29,0,set(),2.0,1.0,1.0,0,0,0,0,2.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776700.0,2020-04-25 01:05:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776760.0,2020-04-25 01:06:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587776820.0,2020-04-25 01:07:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587776880.0,2020-04-25 01:08:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587776940.0,2020-04-25 01:09:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777000.0,2020-04-25 01:10:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,4,set(),24309,3,1,0,set(),,,2.0,0,0,0,0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1587777060.0,2020-04-25 01:11:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,2,set(),24309,2,0,1,{'49.205.84.0/22'},,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587777120.0,2020-04-25 01:12:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587777180.0,2020-04-25 01:13:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777240.0,2020-04-25 01:14:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587777300.0,2020-04-25 01:15:00,10,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,124,set(),24309,9,115,0,set(),3.0,1.0,4.0,0,0,0,0,3.0,2.0,2.0,1.0,,2.0,2.0,,,1.0,1.0,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,
1587777360.0,2020-04-25 01:16:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777420.0,2020-04-25 01:17:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587777480.0,2020-04-25 01:18:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587777540.0,2020-04-25 01:19:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,2,set(),24309,2,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,1.0,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1587777600.0,2020-04-25 01:20:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777660.0,2020-04-25 01:21:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587777720.0,2020-04-25 01:22:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587777780.0,2020-04-25 01:23:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,2,set(),24309,2,0,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587777840.0,2020-04-25 01:24:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,2,set(),24309,1,1,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587777900.0,2020-04-25 01:25:00,10,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,83,set(),24309,6,77,0,set(),3.0,1.0,1.0,0,0,0,0,2.0,2.0,1.0,,,1.0,3.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
1587777960.0,2020-04-25 01:26:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587778020.0,2020-04-25 01:27:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587778080.0,2020-04-25 01:28:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587778140.0,2020-04-25 01:29:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587778200.0,2020-04-25 01:30:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,,0,0,0,0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1587778260.0,2020-04-25 01:31:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587778320.0,2020-04-25 01:32:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,7,set(),24309,2,5,0,set(),,,,0,0,0,0,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
1587778380.0,2020-04-25 01:33:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587778440.0,2020-04-25 01:34:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587778500.0,2020-04-25 01:35:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,7,set(),24309,3,4,1,{'49.205.84.0/22'},1.0,1.0,1.0,0,0,0,0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1587778560.0,2020-04-25 01:36:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587778620.0,2020-04-25 01:37:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587778680.0,2020-04-25 01:38:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587778740.0,2020-04-25 01:39:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587778800.0,2020-04-25 01:40:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587778860.0,2020-04-25 01:41:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,4,set(),24309,3,1,0,set(),1.0,,1.0,0,0,0,0,1.0,1.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587778920.0,2020-04-25 01:42:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587778980.0,2020-04-25 01:43:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587779040.0,2020-04-25 01:44:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587779100.0,2020-04-25 01:45:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587779160.0,2020-04-25 01:46:00,10,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,82,set(),24309,7,75,0,set(),4.0,1.0,1.0,0,0,0,0,3.0,2.0,1.0,,,1.0,4.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
1587779220.0,2020-04-25 01:47:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587779280.0,2020-04-25 01:48:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587779340.0,2020-04-25 01:49:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,1,set(),24309,0,1,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587779400.0,2020-04-25 01:50:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587779460.0,2020-04-25 01:51:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587779520.0,2020-04-25 01:52:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587779580.0,2020-04-25 01:53:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587779640.0,2020-04-25 01:54:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587779700.0,2020-04-25 01:55:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,4,set(),24309,2,2,0,set(),1.0,,,0,0,0,0,1.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1587779760.0,2020-04-25 01:56:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587779820.0,2020-04-25 01:57:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587779880.0,2020-04-25 01:58:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587779940.0,2020-04-25 01:59:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587780000.0,2020-04-25 02:00:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,84,set(),24309,7,77,1,{'49.205.84.0/22'},4.0,1.0,2.0,0,0,0,0,2.0,2.0,2.0,,,1.0,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
1587780060.0,2020-04-25 02:01:00,10,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,24,set(),24309,3,21,0,set(),,,2.0,0,0,0,0,2.0,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
1587780120.0,2020-04-25 02:02:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587780180.0,2020-04-25 02:03:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587780240.0,2020-04-25 02:04:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587780300.0,2020-04-25 02:05:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,6,set(),24309,4,2,0,set(),1.0,1.0,1.0,0,0,0,0,2.0,1.0,1.0,,,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1587780360.0,2020-04-25 02:06:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587780420.0,2020-04-25 02:07:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,2,set(),24309,2,0,1,{'49.205.84.0/22'},,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587780480.0,2020-04-25 02:08:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587780540.0,2020-04-25 02:09:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587780600.0,2020-04-25 02:10:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,21,set(),24309,6,15,0,set(),1.0,1.0,2.0,0,0,0,0,2.0,2.0,1.0,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
1587780660.0,2020-04-25 02:11:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587780720.0,2020-04-25 02:12:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,15,set(),24309,3,12,0,set(),,,1.0,0,0,0,0,,2.0,,1.0,,,,,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
1587780780.0,2020-04-25 02:13:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,4,set(),24309,0,4,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587780840.0,2020-04-25 02:14:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,11,set(),24309,1,10,0,set(),,,,0,0,0,0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
1587780900.0,2020-04-25 02:15:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,38,set(),24309,6,32,1,{'49.205.84.0/22'},1.0,2.0,2.0,0,0,0,0,3.0,1.0,1.0,,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587780960.0,2020-04-25 02:16:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,15,set(),24309,4,11,0,set(),,1.0,1.0,0,0,0,0,1.0,2.0,,1.0,,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1587781020.0,2020-04-25 02:17:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587781080.0,2020-04-25 02:18:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587781140.0,2020-04-25 02:19:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,7,set(),24309,5,2,1,{'49.205.84.0/22'},1.0,1.0,2.0,0,0,0,0,2.0,1.0,1.0,1.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1587781200.0,2020-04-25 02:20:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587781260.0,2020-04-25 02:21:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,2,set(),24309,1,1,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587781320.0,2020-04-25 02:22:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587781380.0,2020-04-25 02:23:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587781440.0,2020-04-25 02:24:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,81,set(),24309,7,74,0,set(),3.0,1.0,2.0,0,0,0,0,3.0,2.0,1.0,1.0,,2.0,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
1587781500.0,2020-04-25 02:25:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,0,1,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587781560.0,2020-04-25 02:26:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,7,set(),24309,5,2,1,{'49.205.84.0/22'},,2.0,1.0,0,0,0,0,2.0,2.0,,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
1587781620.0,2020-04-25 02:27:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,23,0,0,1,set(),24309,0,1,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587781680.0,2020-04-25 02:28:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,23,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
