,time,MPL,MOAS_prefix_num,MOAS_AS,MOAS,new_MOAS,MOAS_num,withdraw_num,peer_increase,peer_num,new_prefix_num,MOAS_Ann_num,own_Ann_num,new_sub_prefix,Victim_AS,Diff_Ann,duplicate_ann,withdraw_unique_prefix_num,withdraw_unique_prefix,label_0,label_1,label_2,label_3,diff_1,len_path3,len_path2,ann_shorter_1,ann_longer_1,len_path4,len_path5,diff_2,ann_longer_0
1587795240.0,2020-04-25 06:14:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,18,set(),18106,0,18,0,set(),0,0,0,0,,,,,,,,,
1587795300.0,2020-04-25 06:15:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587795360.0,2020-04-25 06:16:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587795420.0,2020-04-25 06:17:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587795480.0,2020-04-25 06:18:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587795540.0,2020-04-25 06:19:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587795600.0,2020-04-25 06:20:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587795660.0,2020-04-25 06:21:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587795720.0,2020-04-25 06:22:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587795780.0,2020-04-25 06:23:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587795840.0,2020-04-25 06:24:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587795900.0,2020-04-25 06:25:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587795960.0,2020-04-25 06:26:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796020.0,2020-04-25 06:27:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796080.0,2020-04-25 06:28:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796140.0,2020-04-25 06:29:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796200.0,2020-04-25 06:30:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796260.0,2020-04-25 06:31:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796320.0,2020-04-25 06:32:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796380.0,2020-04-25 06:33:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796440.0,2020-04-25 06:34:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796500.0,2020-04-25 06:35:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796560.0,2020-04-25 06:36:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796620.0,2020-04-25 06:37:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796680.0,2020-04-25 06:38:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796740.0,2020-04-25 06:39:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796800.0,2020-04-25 06:40:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796860.0,2020-04-25 06:41:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796920.0,2020-04-25 06:42:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587796980.0,2020-04-25 06:43:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797040.0,2020-04-25 06:44:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797100.0,2020-04-25 06:45:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797160.0,2020-04-25 06:46:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,20,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797220.0,2020-04-25 06:47:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,21,0,0,18,set(),18106,0,17,0,set(),0,0,0,0,,,1.0,,,,,,
1587797280.0,2020-04-25 06:48:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797340.0,2020-04-25 06:49:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797400.0,2020-04-25 06:50:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797460.0,2020-04-25 06:51:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797520.0,2020-04-25 06:52:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797580.0,2020-04-25 06:53:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797640.0,2020-04-25 06:54:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797700.0,2020-04-25 06:55:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797760.0,2020-04-25 06:56:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797820.0,2020-04-25 06:57:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797880.0,2020-04-25 06:58:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587797940.0,2020-04-25 06:59:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798000.0,2020-04-25 07:00:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798060.0,2020-04-25 07:01:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798120.0,2020-04-25 07:02:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798180.0,2020-04-25 07:03:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798240.0,2020-04-25 07:04:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,3,set(),18106,1,2,0,set(),0,0,0,0,1.0,1.0,,,1.0,,,,
1587798300.0,2020-04-25 07:05:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,15,set(),18106,2,13,0,set(),0,0,0,0,2.0,1.0,1.0,2.0,,,,,
1587798360.0,2020-04-25 07:06:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798420.0,2020-04-25 07:07:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798480.0,2020-04-25 07:08:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798540.0,2020-04-25 07:09:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798600.0,2020-04-25 07:10:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798660.0,2020-04-25 07:11:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798720.0,2020-04-25 07:12:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798780.0,2020-04-25 07:13:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798840.0,2020-04-25 07:14:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798900.0,2020-04-25 07:15:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587798960.0,2020-04-25 07:16:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799020.0,2020-04-25 07:17:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799080.0,2020-04-25 07:18:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799140.0,2020-04-25 07:19:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799200.0,2020-04-25 07:20:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799260.0,2020-04-25 07:21:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799320.0,2020-04-25 07:22:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799380.0,2020-04-25 07:23:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,2,set(),18106,1,1,0,set(),0,0,0,0,1.0,1.0,,,1.0,,,,
1587799440.0,2020-04-25 07:24:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,2,set(),18106,1,1,0,set(),0,0,0,0,1.0,,1.0,1.0,,,,,
1587799500.0,2020-04-25 07:25:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799560.0,2020-04-25 07:26:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799620.0,2020-04-25 07:27:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799680.0,2020-04-25 07:28:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799740.0,2020-04-25 07:29:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799800.0,2020-04-25 07:30:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799860.0,2020-04-25 07:31:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799920.0,2020-04-25 07:32:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587799980.0,2020-04-25 07:33:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800040.0,2020-04-25 07:34:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800100.0,2020-04-25 07:35:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800160.0,2020-04-25 07:36:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800220.0,2020-04-25 07:37:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800280.0,2020-04-25 07:38:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800340.0,2020-04-25 07:39:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800400.0,2020-04-25 07:40:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800460.0,2020-04-25 07:41:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800520.0,2020-04-25 07:42:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800580.0,2020-04-25 07:43:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800640.0,2020-04-25 07:44:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800700.0,2020-04-25 07:45:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800760.0,2020-04-25 07:46:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800820.0,2020-04-25 07:47:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800880.0,2020-04-25 07:48:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587800940.0,2020-04-25 07:49:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801000.0,2020-04-25 07:50:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801060.0,2020-04-25 07:51:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801120.0,2020-04-25 07:52:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801180.0,2020-04-25 07:53:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801240.0,2020-04-25 07:54:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801300.0,2020-04-25 07:55:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801360.0,2020-04-25 07:56:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801420.0,2020-04-25 07:57:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801480.0,2020-04-25 07:58:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801540.0,2020-04-25 07:59:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801600.0,2020-04-25 08:00:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801660.0,2020-04-25 08:01:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801720.0,2020-04-25 08:02:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801780.0,2020-04-25 08:03:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801840.0,2020-04-25 08:04:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801900.0,2020-04-25 08:05:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587801960.0,2020-04-25 08:06:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802020.0,2020-04-25 08:07:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,2,set(),18106,0,2,0,set(),0,0,0,0,,,,,,,,,
1587802080.0,2020-04-25 08:08:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802140.0,2020-04-25 08:09:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802200.0,2020-04-25 08:10:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802260.0,2020-04-25 08:11:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802320.0,2020-04-25 08:12:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802380.0,2020-04-25 08:13:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802440.0,2020-04-25 08:14:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802500.0,2020-04-25 08:15:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802560.0,2020-04-25 08:16:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802620.0,2020-04-25 08:17:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802680.0,2020-04-25 08:18:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802740.0,2020-04-25 08:19:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802800.0,2020-04-25 08:20:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802860.0,2020-04-25 08:21:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587802920.0,2020-04-25 08:22:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,18,set(),18106,0,18,0,set(),0,0,0,0,,,,,,,,,
1587802980.0,2020-04-25 08:23:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803040.0,2020-04-25 08:24:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803100.0,2020-04-25 08:25:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803160.0,2020-04-25 08:26:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803220.0,2020-04-25 08:27:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803280.0,2020-04-25 08:28:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803340.0,2020-04-25 08:29:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803400.0,2020-04-25 08:30:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803460.0,2020-04-25 08:31:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803520.0,2020-04-25 08:32:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803580.0,2020-04-25 08:33:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803640.0,2020-04-25 08:34:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803700.0,2020-04-25 08:35:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803760.0,2020-04-25 08:36:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803820.0,2020-04-25 08:37:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803880.0,2020-04-25 08:38:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587803940.0,2020-04-25 08:39:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587804000.0,2020-04-25 08:40:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,21,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
