,time,MPL,MOAS_prefix_num,MOAS_AS,MOAS,new_MOAS,MOAS_num,withdraw_num,peer_increase,peer_num,new_prefix_num,MOAS_Ann_num,own_Ann_num,new_sub_prefix,Victim_AS,Diff_Ann,duplicate_ann,withdraw_unique_prefix_num,withdraw_unique_prefix,diff_1,diff_3,diff_2,diff_7,label_0,label_1,label_2,label_3,len_path4,len_path5,len_path2,len_path9,len_path3,ann_shorter_3,ann_shorter_6,ann_longer_1,ann_longer_2,ann_longer_0,ann_longer_4,diff_4,len_path6,ann_shorter_2,ann_shorter_1,ann_longer_3,len_path7,ann_longer_6,diff_6,ann_shorter_4,ann_longer_7,diff_5,ann_shorter_5,ann_longer_5,len_path8,len_path10,diff_8,ann_shorter_7,len_path11,len_path12,diff_9,diff_11,len_path13,ann_shorter_9,ann_longer_8,ann_shorter_8,diff_10,diff_12,len_path14,ann_longer_9,ann_longer_10,ann_longer_11,ann_longer_12,diff_13,len_path15,ann_shorter_10
1587743280.0,2020-04-24 15:48:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,248,0,0,195,set(),13335,114,81,0,set(),24.0,28.0,30.0,,0,0,0,0,8.0,54.0,2.0,1.0,3.0,6.0,,21.0,15.0,23.0,2.0,26.0,13.0,18.0,21.0,7.0,22.0,,,,,4.0,1.0,,10.0,,2.0,,1.0,,,,,,,,,,,,,,,,,
1587743340.0,2020-04-24 15:49:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,248,0,0,439,set(),13335,234,205,1,{'103.21.244.0/24'},35.0,59.0,71.0,3.0,0,0,0,0,11.0,115.0,,2.0,7.0,13.0,,39.0,26.0,60.0,2.0,46.0,34.0,32.0,32.0,17.0,43.0,1.0,8.0,2.0,1.0,9.0,4.0,4.0,16.0,4.0,3.0,1.0,,2.0,,,,,,,,,,,,,,,,
1587743400.0,2020-04-24 15:50:00,6,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,248,0,0,183,set(),13335,85,98,0,set(),8.0,29.0,22.0,1.0,0,0,0,0,6.0,37.0,1.0,2.0,4.0,3.0,,12.0,14.0,19.0,1.0,18.0,10.0,8.0,17.0,9.0,16.0,,1.0,1.0,,6.0,1.0,,8.0,1.0,,,,,,,,,,,,,,,,,,,,
1587743460.0,2020-04-24 15:51:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,10,0,248,0,0,74,set(),13335,51,23,2,"{'103.21.244.0/24', '172.68.200.0/22'}",6.0,12.0,19.0,,0,0,0,0,6.0,21.0,1.0,,4.0,2.0,,15.0,3.0,13.0,1.0,10.0,16.0,3.0,7.0,6.0,3.0,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587743520.0,2020-04-24 15:52:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,248,0,0,62,set(),13335,9,53,0,set(),2.0,3.0,3.0,,0,0,0,0,1.0,2.0,2.0,,3.0,1.0,,,,1.0,,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587743580.0,2020-04-24 15:53:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,248,0,0,485,set(),13335,82,403,0,set(),25.0,24.0,22.0,,0,0,0,0,11.0,6.0,26.0,,39.0,22.0,,5.0,1.0,15.0,,9.0,,18.0,19.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
1587743640.0,2020-04-24 15:54:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,248,0,0,48,set(),13335,15,33,1,{'103.21.244.0/24'},5.0,3.0,7.0,,0,0,0,0,6.0,,1.0,,8.0,3.0,,3.0,1.0,2.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587743700.0,2020-04-24 15:55:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,248,0,0,122,set(),13335,15,107,1,{'103.21.244.0/24'},4.0,1.0,10.0,,0,0,0,0,6.0,,1.0,,7.0,,,7.0,1.0,,,,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587743760.0,2020-04-24 15:56:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,248,0,0,37,set(),13335,8,29,0,set(),4.0,3.0,1.0,,0,0,0,0,1.0,1.0,5.0,,1.0,2.0,,1.0,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587743820.0,2020-04-24 15:57:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,248,0,0,42,set(),13335,17,25,1,{'173.245.49.0/24'},7.0,1.0,9.0,,0,0,0,0,5.0,,4.0,,8.0,1.0,,8.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587743880.0,2020-04-24 15:58:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,248,0,0,32,set(),13335,5,27,1,{'103.21.244.0/24'},2.0,2.0,1.0,,0,0,0,0,2.0,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587743940.0,2020-04-24 15:59:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,248,0,0,31,set(),13335,9,22,2,"{'103.21.244.0/24', '172.68.40.0/22'}",2.0,1.0,6.0,,0,0,0,0,3.0,1.0,1.0,,4.0,,,4.0,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744000.0,2020-04-24 16:00:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,248,0,0,24,set(),13335,7,17,0,set(),3.0,,4.0,,0,0,0,0,3.0,,1.0,,3.0,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744060.0,2020-04-24 16:01:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,248,0,0,27,set(),13335,6,21,1,{'103.21.244.0/24'},,,6.0,,0,0,0,0,3.0,,,,3.0,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744120.0,2020-04-24 16:02:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,248,0,0,53,set(),13335,20,33,0,set(),4.0,,16.0,,0,0,0,0,9.0,,2.0,,9.0,,,9.0,,1.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744180.0,2020-04-24 16:03:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,248,0,0,49,set(),13335,13,36,1,{'103.21.244.0/24'},4.0,1.0,8.0,,0,0,0,0,7.0,1.0,1.0,,4.0,1.0,,5.0,2.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744240.0,2020-04-24 16:04:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,248,0,0,155,set(),13335,13,142,0,set(),1.0,,12.0,,0,0,0,0,8.0,,1.0,,4.0,,,4.0,,4.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744300.0,2020-04-24 16:05:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,248,0,0,17,set(),13335,7,10,1,{'103.21.244.0/24'},1.0,,6.0,,0,0,0,0,3.0,,,,4.0,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744360.0,2020-04-24 16:06:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,248,0,0,8,set(),13335,1,7,0,set(),1.0,,,,0,0,0,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744420.0,2020-04-24 16:07:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,248,0,0,7,set(),13335,2,5,1,{'103.21.244.0/24'},2.0,,,,0,0,0,0,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744480.0,2020-04-24 16:08:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,248,0,0,30,set(),13335,11,19,2,"{'173.245.49.0/24', '103.21.244.0/24'}",5.0,,6.0,,0,0,0,0,4.0,,1.0,,6.0,,,7.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744540.0,2020-04-24 16:09:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,3,0,248,0,0,63,set(),13335,15,48,3,"{'172.64.128.0/20', '172.64.160.0/20', '172.64.96.0/20'}",7.0,,8.0,,0,0,0,0,5.0,,2.0,,8.0,,,9.0,,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744600.0,2020-04-24 16:10:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,248,0,0,20,set(),13335,9,11,0,set(),,,9.0,,0,0,0,0,4.0,,,,5.0,,,4.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744660.0,2020-04-24 16:11:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,248,0,0,38,set(),13335,6,32,0,set(),2.0,,4.0,,0,0,0,0,2.0,,1.0,,3.0,,,2.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744720.0,2020-04-24 16:12:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,9,0,248,0,0,39,set(),13335,16,23,9,"{'162.158.82.0/23', '141.101.112.0/23', '8.18.50.0/24', '8.20.126.0/24', '8.20.127.0/24', '162.158.84.0/22', '103.21.244.0/24', '8.43.121.0/24', '162.158.88.0/21'}",2.0,,14.0,,0,0,0,0,7.0,,1.0,,8.0,,,8.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744780.0,2020-04-24 16:13:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,248,0,0,58,set(),13335,10,48,2,"{'103.21.244.0/24', '172.64.36.0/23'}",5.0,1.0,4.0,,0,0,0,0,2.0,1.0,4.0,,3.0,1.0,,3.0,1.0,1.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744840.0,2020-04-24 16:14:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,248,0,0,28,set(),13335,9,19,1,{'104.31.0.0/20'},2.0,,7.0,,0,0,0,0,4.0,,1.0,,4.0,,,3.0,2.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744900.0,2020-04-24 16:15:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,248,0,0,81,set(),13335,18,63,1,{'103.21.244.0/24'},3.0,,15.0,,0,0,0,0,7.0,,3.0,,8.0,,,8.0,,,,,,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587744960.0,2020-04-24 16:16:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,248,0,0,36,set(),13335,14,22,1,{'103.21.244.0/24'},6.0,1.0,7.0,,0,0,0,0,10.0,,,,4.0,,,4.0,,6.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587745020.0,2020-04-24 16:17:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,248,0,0,38,set(),13335,12,26,0,set(),4.0,,8.0,,0,0,0,0,7.0,,1.0,,4.0,,,3.0,1.0,3.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587745080.0,2020-04-24 16:18:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,248,0,0,36,set(),13335,13,23,2,"{'173.245.49.0/24', '103.21.244.0/24'}",8.0,,5.0,,0,0,0,0,4.0,1.0,3.0,,5.0,,,5.0,,3.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587745140.0,2020-04-24 16:19:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,248,0,0,123,set(),13335,49,74,2,"{'103.21.244.0/24', '172.68.40.0/22'}",20.0,2.0,25.0,,0,0,0,0,19.0,14.0,1.0,,14.0,,,8.0,9.0,12.0,,2.0,,6.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587745200.0,2020-04-24 16:20:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,248,0,0,81,set(),13335,32,49,1,{'103.21.244.0/24'},12.0,2.0,16.0,,0,0,0,0,11.0,9.0,,,11.0,,,4.0,7.0,7.0,1.0,2.0,,5.0,7.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1587745260.0,2020-04-24 16:21:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,76,1,249,0,0,458,set(),13335,298,159,1,{'172.69.16.0/24'},86.0,47.0,51.0,,0,0,0,0,4.0,5.0,1.0,,5.0,1.0,,51.0,26.0,97.0,37.0,81.0,167.0,1.0,17.0,57.0,89.0,1.0,3.0,2.0,,30.0,1.0,7.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,
1587745320.0,2020-04-24 16:22:00,6,0,"defaultdict(<class 'set'>, {})",set(),0,0,134,2,251,0,0,608,set(),13335,344,262,1,{'172.69.16.0/24'},162.0,41.0,91.0,,0,0,0,0,30.0,11.0,1.0,16.0,1.0,3.0,,51.0,11.0,168.0,15.0,26.0,133.0,12.0,62.0,14.0,97.0,,3.0,,,21.0,,8.0,52.0,4.0,,,1.0,,,,,,,,,,,,,,,,,
1587745380.0,2020-04-24 16:23:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,5,0,251,0,0,773,set(),13335,193,580,2,"{'103.21.244.0/24', '172.69.16.0/24'}",95.0,21.0,53.0,2.0,0,0,0,0,44.0,12.0,7.0,1.0,13.0,5.0,1.0,10.0,8.0,104.0,4.0,15.0,57.0,6.0,40.0,8.0,45.0,,1.0,6.0,,6.0,1.0,,12.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
1587745440.0,2020-04-24 16:24:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,251,0,0,60,set(),13335,26,34,1,{'172.69.16.0/24'},12.0,2.0,10.0,,0,0,0,0,17.0,1.0,,,3.0,2.0,,1.0,1.0,18.0,,2.0,1.0,,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587745500.0,2020-04-24 16:25:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,251,0,0,93,set(),13335,17,76,0,set(),1.0,,14.0,,0,0,0,0,8.0,,1.0,,7.0,,,7.0,,1.0,,2.0,,,7.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1587745560.0,2020-04-24 16:26:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,251,0,0,67,set(),13335,19,48,0,set(),4.0,4.0,6.0,,0,0,0,0,5.0,3.0,3.0,,7.0,4.0,,4.0,,,1.0,4.0,,,9.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587745620.0,2020-04-24 16:27:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,3,0,251,0,0,96,set(),13335,53,43,3,"{'172.64.128.0/20', '103.21.244.0/24', '172.64.96.0/20'}",10.0,19.0,4.0,,0,0,0,0,9.0,3.0,23.0,,18.0,20.0,,7.0,1.0,3.0,,19.0,,3.0,4.0,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587745680.0,2020-04-24 16:28:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,251,0,0,53,set(),13335,20,33,1,{'103.21.244.0/24'},4.0,1.0,14.0,,0,0,0,0,8.0,,2.0,,9.0,1.0,,6.0,1.0,2.0,,1.0,,,9.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1587745740.0,2020-04-24 16:29:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,251,0,0,49,set(),13335,19,30,1,{'173.245.49.0/24'},6.0,,12.0,,0,0,0,0,8.0,,2.0,,9.0,1.0,,8.0,,2.0,,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587745800.0,2020-04-24 16:30:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,251,0,0,26,set(),13335,7,19,1,{'103.21.244.0/24'},1.0,,6.0,,0,0,0,0,3.0,,,,4.0,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587745860.0,2020-04-24 16:31:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,251,0,0,0,set(),13335,0,0,0,set(),,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587745920.0,2020-04-24 16:32:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,8,1,252,0,0,33,set(),13335,15,17,1,{'172.69.228.0/22'},2.0,1.0,6.0,,0,0,0,0,9.0,1.0,1.0,,3.0,2.0,,4.0,1.0,,,3.0,1.0,3.0,4.0,,,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1587745980.0,2020-04-24 16:33:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,252,0,0,23,set(),13335,13,10,2,"{'172.69.228.0/22', '103.21.244.0/24'}",8.0,,3.0,,0,0,0,0,5.0,1.0,3.0,1.0,3.0,,,4.0,,4.0,,,,2.0,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
1587746040.0,2020-04-24 16:34:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,5,257,0,0,43,set(),13335,16,22,1,{'103.21.244.0/24'},7.0,,9.0,,0,0,0,0,13.0,,1.0,,7.0,,,4.0,1.0,4.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587746100.0,2020-04-24 16:35:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,21,set(),13335,7,14,0,set(),4.0,,1.0,,0,0,0,0,3.0,,3.0,,1.0,,,1.0,1.0,1.0,,1.0,,,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587746160.0,2020-04-24 16:36:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,257,0,0,158,set(),13335,32,126,1,{'103.21.244.0/24'},10.0,5.0,17.0,,0,0,0,0,9.0,5.0,3.0,,11.0,1.0,,6.0,2.0,1.0,,,4.0,1.0,18.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587746220.0,2020-04-24 16:37:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,211,set(),13335,41,170,0,set(),9.0,7.0,9.0,,0,0,0,0,8.0,1.0,18.0,,14.0,11.0,,5.0,1.0,5.0,,14.0,,2.0,5.0,,,,,11.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587746280.0,2020-04-24 16:38:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,4,0,257,0,0,428,set(),13335,68,360,4,"{'162.158.232.0/22', '103.21.244.0/24', '172.68.112.0/22', '8.44.2.0/24'}",11.0,8.0,13.0,,0,0,0,0,15.0,1.0,10.0,1.0,39.0,19.0,,11.0,2.0,5.0,,24.0,,3.0,7.0,,2.0,,3.0,20.0,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587746340.0,2020-04-24 16:39:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,24,0,257,0,0,39,set(),13335,19,20,24,"{'172.69.252.0/24', '8.20.103.0/24', '172.69.157.0/24', '162.158.136.0/22', '198.41.236.0/22', '8.39.201.0/24', '8.39.204.0/24', '172.68.129.0/24', '103.21.244.0/24', '8.20.125.0/24', '162.158.9.0/24', '173.245.49.0/24', '172.69.162.0/24', '172.68.104.0/22', '172.69.184.0/22', '172.68.84.0/22', '172.69.17.0/24', '172.68.0.0/22', '162.158.28.0/24', '162.158.10.0/24', '162.158.29.0/24', '8.39.203.0/24', '162.158.30.0/24', '162.158.8.0/24'}",7.0,1.0,7.0,,0,0,0,0,4.0,3.0,2.0,,8.0,2.0,,7.0,1.0,3.0,,4.0,1.0,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587746400.0,2020-04-24 16:40:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,68,set(),13335,34,34,0,set(),8.0,8.0,14.0,,0,0,0,0,16.0,4.0,,,7.0,2.0,,8.0,4.0,4.0,,4.0,5.0,3.0,11.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587746460.0,2020-04-24 16:41:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,175,set(),13335,22,153,0,set(),,2.0,20.0,,0,0,0,0,10.0,,,,12.0,,,10.0,,,,,,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587746520.0,2020-04-24 16:42:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,27,set(),13335,9,18,0,set(),3.0,,6.0,,0,0,0,0,3.0,,1.0,,5.0,,,5.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587746580.0,2020-04-24 16:43:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,257,0,0,65,set(),13335,23,42,2,"{'103.21.244.0/24', '172.64.192.0/20'}",19.0,1.0,3.0,,0,0,0,0,3.0,1.0,4.0,,15.0,1.0,,9.0,1.0,7.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587746640.0,2020-04-24 16:44:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,30,set(),13335,13,17,0,set(),4.0,,9.0,,0,0,0,0,4.0,,4.0,,5.0,,,4.0,,1.0,,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587746700.0,2020-04-24 16:45:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,10,set(),13335,3,7,0,set(),1.0,,2.0,,0,0,0,0,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587746760.0,2020-04-24 16:46:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,61,set(),13335,23,38,0,set(),2.0,6.0,11.0,,0,0,0,0,7.0,3.0,1.0,,11.0,7.0,,6.0,2.0,1.0,,3.0,1.0,,5.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587746820.0,2020-04-24 16:47:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,77,set(),13335,14,63,0,set(),10.0,1.0,3.0,,0,0,0,0,4.0,1.0,4.0,,5.0,1.0,,4.0,1.0,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587746880.0,2020-04-24 16:48:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,257,0,0,13,set(),13335,6,7,1,{'103.21.244.0/24'},3.0,1.0,1.0,,0,0,0,0,1.0,,2.0,,2.0,1.0,,1.0,,,,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587746940.0,2020-04-24 16:49:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,45,set(),13335,19,26,0,set(),4.0,,12.0,,0,0,0,0,7.0,,2.0,,9.0,2.0,,7.0,1.0,,,3.0,1.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587747000.0,2020-04-24 16:50:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,257,0,0,21,set(),13335,10,11,2,"{'173.245.49.0/24', '103.21.244.0/24'}",10.0,,,,0,0,0,0,1.0,,3.0,,6.0,,,4.0,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587747060.0,2020-04-24 16:51:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,52,set(),13335,21,31,0,set(),2.0,,17.0,,0,0,0,0,8.0,,1.0,,10.0,1.0,,8.0,1.0,1.0,,2.0,2.0,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587747120.0,2020-04-24 16:52:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,257,0,0,473,set(),13335,30,443,1,{'103.21.244.0/24'},9.0,3.0,16.0,2.0,0,0,0,0,13.0,3.0,3.0,1.0,7.0,1.0,1.0,9.0,2.0,7.0,1.0,,2.0,,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587747180.0,2020-04-24 16:53:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,22,set(),13335,6,16,0,set(),,,6.0,,0,0,0,0,3.0,,,,3.0,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587747240.0,2020-04-24 16:54:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,257,0,0,7,set(),13335,2,5,1,{'103.21.244.0/24'},2.0,,,,0,0,0,0,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587747300.0,2020-04-24 16:55:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,481,set(),13335,75,406,0,set(),8.0,28.0,33.0,,0,0,0,0,17.0,21.0,1.0,,30.0,1.0,,17.0,14.0,3.0,1.0,5.0,4.0,17.0,19.0,3.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1587747360.0,2020-04-24 16:56:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,257,0,0,493,set(),13335,27,466,0,set(),8.0,4.0,13.0,2.0,0,0,0,0,13.0,3.0,4.0,1.0,5.0,2.0,1.0,7.0,2.0,6.0,,,1.0,2.0,5.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1587747420.0,2020-04-24 16:57:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,257,0,0,7,set(),13335,1,6,1,{'103.21.244.0/24'},1.0,,,,0,0,0,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587747480.0,2020-04-24 16:58:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,257,0,0,13,set(),13335,4,9,1,{'103.21.244.0/24'},2.0,,2.0,,0,0,0,0,1.0,,1.0,,2.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587747540.0,2020-04-24 16:59:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,257,0,0,54,set(),13335,20,34,1,{'103.21.244.0/24'},8.0,2.0,10.0,,0,0,0,0,10.0,1.0,2.0,,5.0,,,5.0,1.0,6.0,,,2.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587747600.0,2020-04-24 17:00:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,9,0,257,0,0,160,set(),13335,40,120,3,"{'172.64.160.0/20', '103.21.244.0/24', '172.64.192.0/20'}",18.0,3.0,14.0,,0,0,0,0,16.0,1.0,11.0,,12.0,3.0,,9.0,7.0,6.0,,3.0,,5.0,9.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
